PC1,PC2,PC3
-0.2207238368595411,0.0004556034714118599,0.0026371839991827586
-0.22076552923197948,0.00042136295572065116,0.002672412386481117
-0.2207852948734109,0.0004935928850650916,0.0027531238977643417
-0.2208463215174736,0.0006181088330047895,0.002860066286489644
-0.22086014007537638,0.000628038936820062,0.0028704675181508814
-0.22042023340158318,0.0005242235189106945,0.0025468618426521612
-0.22024578234066342,0.0006449880094681193,0.0024943727268614364
-0.22017363826611064,0.0006667922971206025,0.0024915414537715966
-0.22023612451360028,0.0006394153058330278,0.0024818146265845357
-0.2202676146771688,0.0005190769934721762,0.002340491555701444
-0.21990594721454393,0.0006193995071891488,0.0021823446501869534
-0.2198031445825349,0.0006880587701220331,0.0021527077954279837
-0.21958745174421446,0.0006892317546970119,0.002004941893207233
-0.21972250415665373,0.0007214073201035581,0.0020898017515366316
-0.21991919630784248,0.000609897000127372,0.002186781223273305
-0.2197987381631609,0.0006310017418731936,0.0022531218697461586
-0.21983210951848653,0.0006529542530361967,0.0022844034653124365
-0.21961986442774872,0.0003129340774957449,0.0018934074268993244
-0.21961846128534776,0.0002338399559087966,0.0017881864518574262
-0.21964036405816548,0.0004402976529679887,0.001973136633101008
-0.21944940202907387,0.0005306531743306032,0.001892560007699879
-0.21904778410641482,0.0009453998251570065,0.0019189261650532808
-0.21904615144887182,0.0010357014814145191,0.001886930550408935
-0.2191470040919989,0.0006415612998006862,0.0018164279111543898
-0.2191293095444414,0.0007992217255364787,0.0018672891152975374
-0.21925828767957511,0.0007082105054710393,0.0018981853861588043
-0.21909329829910512,0.0010291782050614864,0.002080515839597677
-0.21925029919178868,0.0009472005173430352,0.0021803973441949466
-0.21931680587177665,0.0005560306381051253,0.00192081918454055
-0.21867720941177865,0.000902673052432657,0.0014697845945151943
-0.2183668479857842,0.0012583874321782315,0.001381518376319639
-0.21853204171165022,0.0010405221124133875,0.0013594939736915473
-0.21842299346416258,0.0010098582299100183,0.0013555984501575048
-0.21876273187741052,0.0008501283298276655,0.0015448267200163525
-0.21882108011623566,0.0006842074825617471,0.0016791359838522325
-0.21876058748325877,0.0008669212012681615,0.00171181833938474
-0.218216144017975,0.0015055610556120357,0.001522287702485064
-0.2179974743807561,0.0009510260124512468,0.0010586607815230831
-0.21748430660149196,0.0009302857851488054,0.0007356562230891128
-0.21728876445675208,0.0011130376137238902,0.0007269533091856646
-0.2170842146640912,0.0010480441398709535,0.0005973385453775856
-0.21731794198595783,0.0009006418318797656,0.0008007421338537199
-0.21762679492225384,0.0008372174394953368,0.0009130668095963158
-0.21764010983655516,0.0009551965967107996,0.0009945382529770886
-0.21765243197919715,0.00156925153852684,0.0013827301495868474
-0.21760148575225322,0.0016045586380874065,0.001417350850398515
-0.21767586532747457,0.0012741904464879533,0.0012769645938548798
-0.21705208965141531,0.0017390782917301908,0.0011822051841275756
-0.21748553709704982,0.0015695188089539939,0.0016776362167833189
-0.21750492053740916,0.0015820422515188408,0.0017885057776682292
-0.21768238154851677,0.000704863613400578,0.001472917761757676
-0.21776427757130015,0.0005615424147263421,0.001455476875647473
-0.2177513721606967,0.0006979303194925272,0.0014784850606953043
-0.2178357489107776,0.0005450211084793704,0.0014282538546363335
-0.21793264454663877,0.00038533170076651913,0.0014530112883108836
-0.2181485777210991,0.00029488285093052466,0.001678057177478245
-0.21803499722053366,0.0002839262737277812,0.0015815813929920934
-0.2181992728445501,0.00017998546789636428,0.001595173985238662
-0.21822374521401214,0.00010859599103341248,0.0015312461091791306
-0.21796603430103148,0.00020124441540477313,0.0013667744347923298
-0.2175894896850174,0.00042705820591604253,0.0012059055277518038
-0.2176740651090312,0.0002496009465846045,0.0011046220642037933
-0.21774749989026415,0.00021075858123631452,0.0011039598796875986
-0.21756966968235927,0.00032558842786167824,0.0010789721475913806
-0.21742260975950578,0.00021623222796488944,0.0009128690092457212
-0.2176697535954714,0.00018019863582693514,0.0010630122544682884
-0.21723782624411905,0.0004016206720374028,0.000871367109457888
-0.21756764498387077,2.4420073079986178e-05,0.0009559403671723139
-0.21746214874212738,5.504738930073486e-05,0.0010345516445216974
-0.2175101833247686,0.0003500746053801301,0.0012728582346139277
-0.217416014158968,0.0012042282467288113,0.0016987244790189445
-0.2175116401357278,0.001112459279502175,0.0017580417648824162
-0.2173825818077276,0.0006068812839444718,0.0014217112891639321
-0.21685674271542013,0.0012727580185207313,0.0013251490957495245
-0.21682888839690803,0.00124639498321143,0.0013333266851998794
-0.21664088096937392,0.000962339898685077,0.0010367361869643888
-0.2164682759716057,0.0010449915951355393,0.0010604429680912586
-0.21637353677170731,0.0010420661297887678,0.001061825027034623
-0.21667767364666726,0.0008874975003828567,0.0012463178214801253
-0.21634163964134254,0.0011358423212381146,0.001196274360581854
-0.2163815703989929,0.001111682987204581,0.0013049245945784722
-0.21661618939115798,0.0011471612438051708,0.0014314238347785378
-0.2167689074472391,0.0011561383586829361,0.0014615408716014823
-0.21717680300897826,0.0009487861609259044,0.001545538276389212
-0.2168639609765199,0.0010990096765797622,0.0013286973323941536
-0.21701098372748173,0.0006126188441683009,0.0010402913044745604
-0.21687827946940247,0.0007720403537756869,0.0011672511943243461
-0.21659176527855997,0.0010412206147171307,0.0010793225894406265
-0.2163894987124914,0.0012398600275318314,0.0010555647089445276
-0.2158243243171198,0.0017108620630921767,0.0007918524014371515
-0.21599986300738638,0.0015490723463804227,0.0008192947986050457
-0.21613066641605325,0.0013024147679733733,0.0008096437743662662
-0.21582572269858813,0.0012799953939201974,0.0006963586017425908
-0.21620973481655165,-0.0002768757943824663,6.0178208894727924e-05
-0.2160710661868258,0.0006795203538891727,0.0005651826284222191
-0.21618825911959413,0.0006051536517699438,0.0006525463906177975
-0.21615627540110371,0.0005839107893213908,0.0008002221322711323
-0.2162076546901192,0.0006389580377535423,0.0008505642612461012
-0.21668251180986364,-0.00034947268139866035,0.0005893722374821599
-0.21665447943135674,-0.0004289793441420974,0.0006689386223831487
-0.21665752865376436,0.0005006536459674068,0.0013491897830420344
-0.21695248877477444,-0.00032687503993843495,0.0010335402726037496
-0.21718845965283007,-0.0007062234268148471,0.0008345018946350345
-0.21730560657676928,-0.0008835538400277566,0.0007450405745335877
-0.21722371890395928,-0.0009329103160176857,0.0006399964744672797
-0.21740288892351883,-0.0009695505471442278,0.0007867878750000426
-0.21740967182093413,-0.00045106072090615637,0.0011135198126231338
-0.21732663014741807,-0.00032524088889584785,0.0011336319583059732
-0.21736426688165594,-0.0003577237691864536,0.0011914559110455846
-0.2173893003682447,-0.000424617148936364,0.0012039584328959222
-0.21724394333743668,-0.0004454437083772539,0.0011555648893443995
-0.21732763339274885,-0.0005425887525922521,0.001158135581020615
-0.21735780181312062,-0.0008545336233988771,0.0010468922395911752
-0.21733799982615357,-0.0012102781029336065,0.00084075149189444
-0.2172741634934677,-0.0015521037769294338,0.0006077750641909618
-0.21729455534819678,-0.00167804746916041,0.0005780430379267367
-0.21710559835427634,-0.0016518173288290142,0.0004651629868841869
-0.21727166655376987,-0.0016169637971873304,0.0006407904496802687
-0.21752963614249082,-0.0017227929693927704,0.0008469401833981084
-0.2175832601389462,-0.0014476965824674786,0.0009523186921080863
-0.21745391453458462,-0.0014879102244734499,0.0007797257635522951
-0.2178030446356391,-0.0016746244915350967,0.0009496325773009311
-0.21813339738584295,-0.0017992379066587697,0.0013462745973504295
-0.21816102200431953,-0.0017029178882803982,0.0013002649694619005
-0.21816679038764109,-0.0012805762472475047,0.0015904140838673582
-0.21814422588294943,-0.0012647803534565007,0.0015771736950853485
-0.21820814315678688,-0.001171046670716026,0.0015965061179642288
-0.21816725523248937,-0.0012585045073581528,0.001494094751230021
-0.21817319270143812,-0.001150008509753712,0.0015576540853089566
-0.21781418135193553,-0.0009952614696996495,0.0015235193323092189
-0.2178238107721475,-0.0007935249475377814,0.0016343269620936315
-0.21769465935402865,-0.001047452034203673,0.0014761532966449543
-0.21770017318541654,-0.0010180478693361254,0.001573874776715014
-0.21788218524742567,-0.0014591166449112293,0.001436135308365598
-0.2174243167256225,-0.001169227472991152,0.0013355366513227022
-0.2172735056556615,-0.000919832938389973,0.0013970318221389949
-0.21748484784665686,-0.0008126270338576815,0.0016018284412917866
-0.2176341702290935,-0.0007808022508018028,0.0017069332653214177
-0.2177227408264339,-0.0016021348487278632,0.001255628881887401
-0.21789738808744863,-0.001581669053890833,0.0013476032444952977
-0.2177222445968571,-0.0016217996676281589,0.0012008811017880717
-0.21745727937135,-0.001537074279959496,0.0013439163514080159
-0.21746724571708997,-0.0009195912547515044,0.0018382372432177126
-0.21764093378070773,-0.000919271317837031,0.0018153618556530332
-0.21773903509757883,-0.0009665047578604962,0.0017979137379463851
-0.21785101503369256,-0.001002012537571075,0.0018255528984096293
-0.2177409644563517,-0.0009712266089491545,0.0018748846672207394
-0.21778323417649853,-0.0009716237195064828,0.00192854902936073
-0.21772765595940127,-0.0009536641776417279,0.001909970772816981
-0.21752940153307787,-0.0008945864857724841,0.0018985407569720785
-0.21767703968534222,-0.000995206190076306,0.0021178150335440663
-0.2174218485700856,-0.0008718865212115422,0.0022916502444646253
-0.2173439006804083,-0.001322765476240291,0.0019085131850412119
-0.21726607629160577,-0.0011329589768364235,0.0019171335503141516
-0.21736572220518102,-0.0011192457340162242,0.001978443801683592
-0.21764123032688262,-0.001097446289880051,0.002030151857244172
-0.21745135343883965,-0.0010756136846853356,0.001905400571290821
-0.21738984366735406,-0.0009554075921863001,0.001975186224307822
-0.21737320380357655,-0.0009025257169339475,0.0019632162662440705
-0.21733873852974356,-0.0009806383936317854,0.0018543323797029047
-0.2174794413983772,-0.0011258190541658772,0.0018759684915726693
-0.21736967676858512,-0.0011688087725818836,0.0018644293517950882
-0.21723759411581928,-0.0013250235321569204,0.0014091834606932635
-0.21742659164693603,-0.0013047424114294914,0.0016945898154742639
-0.2173582641591395,-0.0013118517962775024,0.0015100924449059805
-0.21718396088333047,-0.001161069522649276,0.0015541158345660597
-0.2168722475396887,-0.0007838414321894729,0.0016597380907624382
-0.2170677880441603,-0.0006704676472114476,0.0018335980018869434
-0.21691039397907041,-0.0005381052293316384,0.0018868315371540815
-0.21708962405059462,-0.0010039211840362097,0.0015767634302396557
-0.2170617851225478,-0.0011306941535274813,0.0014674976844928113
-0.21718948422169018,-0.001117713346688056,0.001497985420659023
-0.21739131821442176,-0.0012925002174658186,0.001605275752812123
-0.21725736534022638,-0.0014761259520447226,0.00157682182583722
-0.21738073049529358,-0.0014714437031803685,0.0016706683229410506
-0.21804889341399383,-0.0016764219654307416,0.0022534107498012046
-0.21804486430404868,-0.0016852611962736002,0.0020520331794942003
-0.21783654310654493,-0.0014999646824380992,0.001994081372569475
-0.2178272723158609,-0.0015814564244896817,0.0018390943079175826
-0.21810274114217829,-0.001925314033211878,0.0017254556780019166
-0.21821890209272496,-0.0018601260429177415,0.0019239149024478923
-0.21825134068464794,-0.0018471292326992024,0.001956906145575046
-0.21814924278372086,-0.0015067133683846845,0.002004878870513812
-0.21827653255128707,-0.0016607766097744153,0.0021064514701727485
-0.21865126636267612,-0.0017616023787150445,0.002254384105458065
-0.21864769940652887,-0.0015495190608778532,0.002298809764141304
-0.2184790743012973,-0.0015095719731597099,0.002186475774182435
-0.21854898451095955,-0.0015931588145617975,0.002250759935582865
-0.2187692844076296,-0.001686371846169925,0.0021864996040282967
-0.21874037725760548,-0.0019007840052652752,0.0019198729463604438
-0.21891434560244832,-0.0018443084199675623,0.0021407964660180834
-0.21912670087233777,-0.0019383802635285702,0.0022125263632031948
-0.21887931797531535,-0.0018351616698265782,0.002089689180307322
-0.21863192256919795,-0.0016983020486292925,0.002000954079258688
-0.21846011026810916,-0.0015550307451240597,0.002112205524477316
-0.2185610583872864,-0.0015320423833653928,0.0021615898847163546
-0.21854196111424354,-0.0015343966260342673,0.002149554014619266
-0.21830894770413115,-0.0015560778439208038,0.001991003701583914
-0.2181573196716739,-0.0013777678930015028,0.0019169309310101384
-0.21830014989401872,-0.0017904712680747374,0.001717665720771423
-0.2182557364403311,-0.001603116807389197,0.0018466496347006338
-0.2183638438685799,-0.0015863994392945357,0.0019974233605352418
-0.2183983965433616,-0.001722049643583918,0.0019288053123321985
-0.2183940315215305,-0.001823987176224036,0.0019088286245970904
-0.218485385118024,-0.0018918762496345817,0.0018210082869536102
-0.21840905840769975,-0.0017327418527224412,0.001737170311192757
-0.21858178550544022,-0.002059407091074435,0.001624118671939549
-0.2187536348265254,-0.0020327345250869934,0.0017384340233268926
-0.21897055757621006,-0.0027214350617404846,0.0013965385112416585
-0.21889910966668524,-0.002554492219848498,0.0014472471043972398
-0.2189975464270653,-0.0027506994453922328,0.0013714600753149998
-0.21872023371548524,-0.002948228984619997,0.0011340792237923077
-0.21864788003006672,-0.002645164823848817,0.0011940611239214844
-0.2184859292372297,-0.002757229446359566,0.001106142635290255
-0.2183953907932317,-0.002554072770640885,0.0012186945841648929
-0.21850824951858397,-0.0026210312669654886,0.0012992592149065202
-0.2186001986934864,-0.0028362382481825167,0.00128013845271768
-0.21874219722813326,-0.0028152738634564696,0.0013607608226892556
-0.2190586205494606,-0.003330591241251143,0.0010903697567574506
-0.21901755369894585,-0.00309547426968383,0.0012149982566603279
-0.2188410683253021,-0.0030535237542703166,0.0010998488430823577
-0.21894918436697786,-0.0029397292176142056,0.0013535262966458516
-0.21855558431225458,-0.002643320052205608,0.0011217265918578437
-0.2184164754988238,-0.0025025001892999958,0.0011264400784650728
-0.21844372558360853,-0.002101573903256213,0.0013099286655570061
-0.21848080132540051,-0.0018499986861157311,0.0014335102223368295
-0.21838347886947984,-0.00174898976242586,0.0015422775972610608
-0.21849145603135253,-0.001773325775161442,0.001579177518486064
-0.2185861354928609,-0.0020363052871372926,0.0013529713280455579
-0.21850463344517715,-0.0020125145927497538,0.001309182540463627
-0.2183995347749022,-0.0017987149552084567,0.001435442360919171
-0.2182262203793086,-0.0017104281313878558,0.0014740968947394763
-0.21799270375228794,-0.0014519168409819461,0.001443448509385047
-0.21799723819588085,-0.0014186836507419835,0.0014652325997902575
-0.21818711479124858,-0.0013169109091890337,0.0016091274618561812
-0.21828523199076244,-0.0012316337381597835,0.0016784617793422134
-0.2182895347666303,-0.001077619253063857,0.001767268001570134
-0.21828261225454887,-0.0011510779381545468,0.0018123638452644084
-0.21845291737649075,-0.0014594197094987872,0.0016933305210833965
-0.2185810642604815,-0.001278469815011159,0.0018214973766699175
-0.21847350553620812,-0.0009114029210040913,0.00193869947862188
-0.21859692591889554,-0.0009735225492098028,0.0019413118771403706
-0.2185550452877121,-0.0007865139733545637,0.0020033474517879963
-0.21828087795680176,-0.0005341324645678309,0.0019625169358971632
-0.21825291546926434,-0.00030637804521148793,0.0021131881117417714
-0.21829424562830768,-0.000384298318534072,0.002121062041245257
-0.21834908534039377,-0.0003788475770327895,0.0021306352493631435
-0.21841067123862373,-0.0008940618930935822,0.001769964083048076
-0.21845689111991748,-0.0007039159294048352,0.0019192491763756919
-0.21825854040628168,-0.0006576683924106603,0.001856950845213087
-0.21824687179579635,-0.0004919237721529169,0.0018871969593006947
-0.21838340626881844,-0.00029286691927964706,0.0020554318337356724
-0.21857300329313345,-0.0005635569458674326,0.0020208149325159665
-0.21862406497017586,-0.0004233984826367171,0.0021040918328085823
-0.21852641775878603,-0.0003180331170412801,0.002132296585263229
-0.21853221352111515,-0.0003781206247441118,0.002113980490572069
-0.21850973560420137,-0.00044020528624217503,0.0020619438591009905
-0.21860655003188686,-0.0010712377611213717,0.0016999618513181022
-0.21866874904116362,-0.0010371561518382373,0.0018529651590811326
-0.218498936244586,-0.0009696168114869489,0.001798078637430761
-0.21867720189863515,-0.0010333339828920431,0.0018318184865049366
-0.21894893419396919,-0.0009463152709397793,0.0019467244858607637
-0.2191160134863716,-0.0011228420943838763,0.0019008197760941455
-0.21899705397478877,-0.000780351947761559,0.0020558344244069747
-0.2190074363411888,-0.001024149318351968,0.001977957045128986
-0.21884178377085708,-0.000753186463913713,0.002027662815278922
-0.2187498945604724,-0.0009873764483686344,0.0017694689423650503
-0.2188452541987277,-0.0009513479906609378,0.0018296885541131008
-0.21878876442108358,-0.0009856474537736852,0.0017992651174034034
-0.21884190222977812,-0.0008350217997812234,0.0018639024904401583
-0.21915209170671016,-0.0007375834167255394,0.0019875035921412348
-0.2190347602801429,-0.0009398503623380292,0.0018920675387156857
-0.21908976653185447,-0.0009225799255450959,0.0019299302268328765
-0.21893466895104927,-0.0009265975907602832,0.0018459917701192593
-0.21876291950867993,-0.001172642511903644,0.0017367974886674045
-0.2187168826160528,-0.00102689922865186,0.0018465704007327819
-0.2188153447493602,-0.0013827312416009488,0.001624080346337356
-0.21883908661158233,-0.0012943671000904345,0.0016637139891421625
-0.21880971489698686,-0.0012686685664932272,0.001618026244955365
-0.21869294789177457,-0.0011976729328848801,0.0015988876990312532
-0.21869317222540052,-0.0011765789763615846,0.0016323183585809254
-0.21883321662416966,-0.0012752569602089388,0.0016045263543372564
-0.21879933440639499,-0.0013005495588541013,0.0014675992771033843
-0.2188325408096453,-0.001215669252958994,0.0014070414623401058
-0.21871049768405365,-0.001211413821935742,0.001328194045645573
-0.21892778169270521,-0.0012856071803853848,0.0014174218001599124
-0.2189591484218512,-0.001329671789131103,0.0015423130880732815
-0.2186924978938004,-0.0011964176500740714,0.001189003135840083
-0.2184925535551811,-0.0008647639360676493,0.0012701353903145666
-0.21874719621649602,-0.0010605956026655016,0.0013665747533738565
-0.21878474751853264,-0.0008712776306574132,0.001498762140603498
-0.21892829677954717,-0.0010842422110404115,0.0014581281151003853
-0.21888510889430274,-0.0010908375189927736,0.001409038438555173
-0.21890724472358886,-0.0009764532433027343,0.0015363164947259323
-0.21860451438862913,-0.0009239950763295002,0.0013890484984427618
-0.2185767537429301,-0.0008571329428304329,0.0014245370444663133
-0.2185439992782089,-0.0008672858672481722,0.0013567960248065775
-0.21864747649848892,-0.0009176242424062551,0.0013447300221843162
-0.21888097463991238,-0.0010121026732686697,0.0014230904626738308
-0.21886234924828513,-0.000983899656276282,0.0013517880777619382
-0.21887988351576174,-0.0009405059651989209,0.0013705014608370132
-0.2189698043226248,-0.0007361472952882656,0.001558540791138998
-0.21901654071803003,-0.0008812914380536464,0.0015798136781548016
-0.21898442440602853,-0.0006764664426974536,0.0016533666359150165
-0.21908663572376016,-0.0008148791479789573,0.0016417290221606973
-0.21938198675955825,-0.0009642450066359781,0.0016450531042430604
-0.21922718299031238,-0.0008515710662520544,0.0015945595124288536
-0.21931490311295543,-0.0007138007349427155,0.0016059125233310928
-0.2193724777166946,-0.0007310456420713275,0.0016130433704624556
-0.219292702949437,-0.0004951074301571205,0.0016792792304981927
-0.21914196786237244,-0.0005532896123384701,0.0015600262964918388
-0.21931466513875003,-0.00045271254554383664,0.0016968538839714513
-0.21927369795209087,-0.0003292061771782831,0.0017337593468749232
-0.2193823258530915,-0.0002914499371271218,0.0018200758017412133
-0.21907863950572076,-0.0003209295409485494,0.0016389418855250401
-0.21910253647069255,-0.000380309286723455,0.0015869485544201224
-0.21935596021024759,-0.00042830788054403943,0.0017728318834751271
-0.21936349886965117,-0.0004236682961860574,0.0017536436215769202
-0.21935889765777333,-0.0003976296546272436,0.001721191349039871
-0.21954979226392918,-0.0006462986285663641,0.0017204805516170896
-0.21960039215432267,-0.0006659045948968578,0.0018253054810065106
-0.21951597659977798,-0.0005121042206938125,0.001833472497526402
-0.21931524390587695,-0.0005006532021376097,0.0016959589462679533
-0.21951682239580858,-0.0007010647240345659,0.0017131140518998977
-0.2196326875557197,-0.000946819442072786,0.001590050551986658
-0.21980999397978304,-0.000987250117680199,0.0016414625975566055
-0.2195920921997608,-0.0009437536356909541,0.0015318584669947756
-0.21953475666817418,-0.0007661013347376872,0.0016163332109773358
-0.219383352640704,-0.0007523147765740271,0.0015353233251989428
-0.21944843936905284,-0.0007769044899744158,0.001526009281841408
-0.2194680926646833,-0.0007498152439426658,0.0014960432284293953
-0.2195759362940321,-0.0006876790860718137,0.0015443655804345921
-0.21959340190208762,-0.0010019569685497383,0.0012980011873957792
-0.2197144904992399,-0.0010076729778508726,0.001296318595589046
-0.21975833696330158,-0.0011022297268869442,0.001188743451402252
-0.21973757234874497,-0.001147654371530857,0.0011542212722541953
-0.21934953487480038,-0.0009099049606338161,0.0011623184610603543
-0.2193776498045951,-0.0009054273038975163,0.0011898853503859524
-0.21924061848738638,-0.000887207443110704,0.001204429467205268
-0.21931110721064348,-0.0010809137097513046,0.0012239918549042295
-0.21919332926632956,-0.000949405647521696,0.0012485295485631363
-0.21906759853746402,-0.0010128107010896322,0.0011250667392667872
-0.21895784557419737,-0.0010329477226181407,0.0010900935475332398
-0.21897282308541074,-0.001059392566712638,0.0010429793236278048
-0.21878753777249682,-0.0010808415392225988,0.0009724247202184735
-0.2188158702949702,-0.0010264318141733626,0.0010634753112252176
-0.21879953956044135,-0.0011147664019491648,0.0010628699285388534
-0.21866793554876748,-0.0010459701136003223,0.0009481547105487241
-0.21856376298403096,-0.0009781568749316191,0.0009555371329782437
-0.21874780255587897,-0.0011051754564225665,0.0009220889882104555
-0.2188710086494836,-0.0012295368713780006,0.0009689205715071689
-0.21911929358295765,-0.0013231066406260018,0.0011893503733006782
-0.21897374542096054,-0.001316102040151467,0.0010310078858296393
-0.21924510068457997,-0.0014395328225577282,0.0010910301737943183
-0.2191434252271341,-0.0013387101026164877,0.0010207823341034754
-0.21931487776131575,-0.0014184094759867188,0.0010853713365515472
-0.2192270691658468,-0.0014343536823375397,0.001062337365138498
-0.21953864512205815,-0.001418442277263121,0.0011607605508198258
-0.2194519976858261,-0.0014509699214598094,0.001152988841442816
-0.2194180132137339,-0.001245508566069753,0.0011811607744281968
-0.21947335980309948,-0.0010977138646634094,0.0013891856281387572
-0.21975872446737793,-0.001336953022537412,0.0014529280652644059
-0.21990335559518898,-0.0015057926587315705,0.0016049730680124828
-0.21983581979264796,-0.0015170303810765136,0.0014965742692895094
-0.2199812728193208,-0.0015151589428055224,0.0016123480473243111
-0.22021492417290486,-0.001218620486284451,0.002104194000872986
-0.220481831395797,-0.00120095037884635,0.0025424774675942793
-0.2203948167940046,-0.0014733185053258295,0.0023518215278467173
-0.2201768740846834,-0.0013384675794426383,0.002016030176659017
-0.22022483174554425,-0.001204103183066924,0.002150178805907624
-0.22010752743797027,-0.001196074050084622,0.0020848958511648285
-0.22012824976192355,-0.0013128477732717715,0.0019942186027544855
-0.2199143950712886,-0.0012535377122812777,0.001789986430781041
-0.21983275178069592,-0.0009461924784321152,0.0019299593965441996
-0.21980899986670474,-0.000818105867323743,0.001974517015741523
-0.21974010622346976,-0.0009406594787205849,0.0018789347840260811
-0.21951910421219442,-0.0005564806099544407,0.0017334977675815542
-0.2196492889763082,-0.001052077870477669,0.0016151780912856304
-0.21960089644145359,-0.0007513062553431341,0.0018720486508476812
-0.21965024844446226,-0.0005531582751812242,0.0021960594582556368
-0.21973524175047068,-0.000658994350583242,0.0021990710294633024
-0.21964751770222496,-0.0008515705476534338,0.0019889239003776124
-0.21945905838672558,-0.0011334803888743794,0.0015872728379849974
-0.21967774023101858,-0.0011099171426741628,0.0016927095650852734
-0.21949358479162281,-0.0010585563353408404,0.0016172819061864361
-0.21953440221060558,-0.0009125384857188579,0.0018413259966809647
-0.21961517125871108,-0.0009228268451946039,0.0019231305575427994
-0.21965723866261241,-0.0009122097744296614,0.0019329201788483104
-0.21970425797950818,-0.0008528338716299491,0.00198564877185239
-0.21980976590659282,-0.0009388374445396056,0.0019674715863787742
-0.21962172056158913,-0.0010990894846963823,0.0017226747565863222
-0.2197342003199616,-0.0009694023628937829,0.0017829941872429481
-0.21991493778536175,-0.0024851479506530164,0.0009396914351342047
-0.22004086637983797,-0.002515157281711437,0.0009311227207496251
-0.22018064778182275,-0.0025229280433055256,0.0009604020524574203
-0.22023476022783522,-0.0025371388070434134,0.0009719408863379922
-0.22038627129357366,-0.002545290551909443,0.00102788366413605
-0.22065636884930043,-0.002567365042160957,0.0012107123490824401
-0.2205278809107743,-0.0025701278683590754,0.00122179577950865
-0.22023323040911255,-0.002547158323125143,0.0011161761750536397
-0.22023011989280325,-0.0026143389767786848,0.0009975114773246735
-0.22038123866816184,-0.002671207131190045,0.0009986053082974265
-0.22014822736844158,-0.002516076431598452,0.0009165305802921967
